listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,listing_date,asking_price,status,days_to_sell,sold_price
C24-15160,Hyundai,Creta,Ahmedabad,2012,13,146665,Petrol,Automatic,3.0,11.5,1000,Yes,2025-05-06,94000.0,Active,,
C24-15161,Volkswagen,Vento,Chandigarh,2013,12,144054,Petrol,Automatic,3.0,16.8,800,No,2025-02-23,133000.0,Sold,47.0,131898.0
C24-15162,Honda,City,Ahmedabad,2023,2,29960,Diesel,Manual,1.0,17.4,1498,Yes,2024-12-05,786000.0,Sold,8.0,769753.0
C24-15163,Hyundai,Verna,Kolkata,2019,6,69520,Diesel,Manual,2.0,13.3,1199,Yes,2024-06-08,333000.0,Sold,35.0,317317.0
C24-15164,Honda,Jazz,Mumbai,2020,5,66421,Petrol,Manual,1.0,17.8,1498,Yes,2024-12-17,466000.0,Sold,14.0,449000.0
C24-15165,Kia,Carens,Pune,2020,5,48723,Petrol,Automatic,1.0,16.5,1997,Yes,2025-03-05,593000.0,Sold,24.0,577367.0
C24-15166,Tata,Tiago,Kolkata,2016,9,104040,Petrol,Manual,2.0,22.6,1197,No,2024-08-07,181000.0,Sold,24.0,168687.0
C24-15167,Mahindra,Bolero,Hyderabad,2014,11,135660,Petrol,Manual,1.0,18.9,2000,Yes,2024-04-16,226000.0,Sold,27.0,212990.0
C24-15168,Toyota,Fortuner,Jaipur,2016,9,122421,Diesel,Manual,1.0,19.1,1199,Yes,2025-02-04,262000.0,Sold,89.0,242827.0
C24-15169,Maruti Suzuki,WagonR,Chennai,2022,3,31687,CNG,Manual,1.0,18.4,1498,No,2025-02-12,398000.0,Sold,3.0,386702.0
C24-15170,Maruti Suzuki,Dzire,Delhi NCR,2016,9,105824,Diesel,Automatic,1.0,11.4,1199,Yes,2025-01-26,172000.0,Sold,9.0,167668.0
C24-15171,Kia,Carens,Kolkata,2014,11,138388,Petrol,Manual,1.0,24.2,1997,Yes,2025-05-17,197000.0,Active,,
C24-15172,Hyundai,Verna,Pune,2020,5,59994,Petrol,Manual,2.0,14.7,1197,Yes,2024-10-27,340000.0,Sold,2.0,329874.0
C24-15173,Kia,Carens,Ahmedabad,2021,4,47654,Petrol,Automatic,1.0,14.7,1197,Yes,2025-02-13,647000.0,Sold,3.0,595434.0
C24-15174,Toyota,Fortuner,Chennai,2020,5,60939,Diesel,Manual,2.0,13.0,1000,Yes,2025-01-15,605000.0,Sold,4.0,563633.0
C24-15175,Toyota,Urban Cruiser,Chandigarh,2017,8,114315,Diesel,Automatic,1.0,17.1,1000,Yes,2024-08-21,499000.0,Sold,21.0,495375.0
C24-15176,Hyundai,Creta,Mumbai,2015,10,117400,Petrol,Manual,1.0,17.1,1197,Yes,2024-09-23,191000.0,Sold,10.0,176885.0
C24-15177,Tata,Tiago,Delhi NCR,2021,4,45225,Petrol,Manual,1.0,16.3,1000,Yes,2025-03-25,483000.0,Sold,4.0,468942.0
C24-15178,Volkswagen,Polo,Delhi NCR,2019,6,76041,CNG,Manual,1.0,16.7,1000,No,2024-10-29,301000.0,Sold,28.0,291637.0
C24-15179,Kia,Seltos,Chandigarh,2020,5,49348,Petrol,Automatic,3.0,22.1,1197,No,2025-01-23,594000.0,Sold,9.0,585888.0
C24-15180,Hyundai,i20,Delhi NCR,2015,10,123625,CNG,Manual,1.0,15.3,1997,Yes,2024-05-20,165000.0,Sold,39.0,152178.0
C24-15181,Renault,Kwid,Bengaluru,2022,3,38399,Petrol,Manual,1.0,14.1,2200,Yes,2025-05-29,552000.0,Sold,1.0,534551.0
C24-15182,Maruti Suzuki,Dzire,Hyderabad,2014,11,134142,Diesel,Manual,1.0,,1197,Yes,2024-08-16,125000.0,Sold,24.0,121545.0
C24-15183,Volkswagen,Polo,Delhi NCR,2012,13,157923,CNG,Manual,1.0,18.9,1000,No,2024-06-21,131000.0,Sold,44.0,130497.0
C24-15184,Toyota,Fortuner,Jaipur,2012,13,160232,Petrol,Manual,4.0,17.3,1997,Yes,2025-03-11,156000.0,Sold,56.0,153469.0
C24-15185,Ford,Figo,Mumbai,2017,8,101208,Petrol,Manual,3.0,14.8,2200,Yes,2024-03-09,227000.0,Sold,1.0,220474.0
C24-15186,Hyundai,Venue,Hyderabad,2017,8,94292,Diesel,Automatic,1.0,23.0,1498,Yes,2025-04-18,307000.0,Sold,11.0,306563.0
C24-15187,Volkswagen,Vento,Hyderabad,2022,3,45388,CNG,Manual,1.0,19.8,1498,No,2024-11-16,581000.0,Sold,2.0,551751.0
C24-15188,Toyota,Urban Cruiser,Hyderabad,2019,6,73341,Petrol,Manual,3.0,22.4,1197,No,2025-01-27,480000.0,Sold,3.0,452020.0
C24-15189,Maruti Suzuki,Baleno,Mumbai,2020,5,47304,Diesel,Manual,1.0,21.2,1498,Yes,2024-06-25,338000.0,Sold,1.0,315240.0
C24-15190,Tata,Harrier,Hyderabad,2024,1,26533,Petrol,Manual,2.0,20.6,1197,Yes,2025-04-26,778000.0,Sold,1.0,755935.0
C24-15191,Renault,Triber,Bengaluru,2020,5,55787,Petrol,Automatic,1.0,23.5,2000,Yes,2024-03-25,432000.0,Sold,3.0,425445.0
C24-15192,Volkswagen,Vento,Ahmedabad,2013,12,158262,Diesel,Manual,2.0,16.1,800,Yes,2024-07-26,134000.0,Sold,73.0,130460.0
C24-15193,Honda,Amaze,Bengaluru,2024,1,15975,Petrol,Automatic,1.0,22.2,1498,Yes,2024-02-19,1225000.0,Sold,2.0,1190053.0
C24-15194,Toyota,Innova,Kolkata,2020,5,49457,CNG,Manual,2.0,18.2,1997,Yes,2024-06-24,515000.0,Sold,20.0,508564.0
C24-15195,Honda,Jazz,Chennai,2018,7,79751,Petrol,Manual,3.0,22.4,1000,Yes,2024-03-01,319000.0,Sold,10.0,314516.0
C24-15196,Hyundai,Venue,Bengaluru,2018,7,100523,Diesel,Manual,1.0,17.5,1197,Yes,2024-03-07,287000.0,Sold,18.0,268054.0
C24-15197,Maruti Suzuki,Alto,Kolkata,2019,6,78080,Electric,Automatic,1.0,5.9,1199,Yes,2025-01-23,340000.0,Sold,41.0,318482.0
C24-15198,Toyota,Innova,Ahmedabad,2019,6,77040,Petrol,Manual,1.0,23.2,1000,No,2024-04-17,493000.0,Sold,23.0,475700.0
C24-15199,Toyota,Glanza,Bengaluru,2021,4,41557,Diesel,Automatic,1.0,20.5,1199,Yes,2024-06-03,1021000.0,Sold,4.0,989392.0
C24-15200,Toyota,Innova,Ahmedabad,2020,5,55306,Petrol,Manual,3.0,12.1,1997,Yes,2025-02-18,585000.0,Sold,27.0,549718.0
C24-15201,Tata,Nexon,Ahmedabad,2017,8,76292,Diesel,Manual,3.0,19.7,800,Yes,2025-01-06,223000.0,Sold,50.0,211479.0
C24-15202,Toyota,Glanza,Mumbai,2020,5,67627,Diesel,Manual,1.0,24.8,1197,Yes,2024-07-17,616000.0,Sold,35.0,599626.0
C24-15203,Tata,Harrier,Ahmedabad,2012,13,152316,Petrol,Manual,1.0,14.1,1000,Yes,2024-06-20,125000.0,Sold,10.0,118655.0
C24-15204,Kia,Seltos,Mumbai,2024,1,11227,Petrol,Manual,1.0,20.1,1498,Yes,2024-11-14,1246000.0,Sold,33.0,1221044.0
C24-15205,Volkswagen,Vento,Jaipur,2024,1,500,Petrol,Manual,1.0,23.9,1197,Yes,2024-08-08,909000.0,Sold,1.0,850825.0
C24-15206,Renault,Triber,Ahmedabad,2013,12,147453,Petrol,Manual,1.0,12.1,1498,Yes,2024-10-20,107000.0,Sold,103.0,102647.0
C24-15207,Ford,EcoSport,Mumbai,2020,5,46245,Diesel,Automatic,3.0,14.1,1997,Yes,2025-04-21,567000.0,Sold,20.0,544992.0
C24-15208,Mahindra,XUV700,Delhi NCR,2012,13,148790,Diesel,Automatic,2.0,13.3,1000,No,2025-04-16,190000.0,Sold,18.0,181374.0
C24-15209,Tata,Harrier,Chennai,2016,9,111747,Petrol,Manual,1.0,,1197,,2024-07-20,210000.0,Sold,69.0,199839.0
C24-15210,Kia,Carens,Chandigarh,2013,12,151105,Diesel,Manual,1.0,16.2,1997,No,2024-07-27,166000.0,Sold,12.0,162541.0
C24-15211,Toyota,Fortuner,Hyderabad,2021,4,54956,CNG,Manual,2.0,24.9,1498,No,2024-05-04,640000.0,Sold,13.0,589311.0
C24-15212,Toyota,Fortuner,Hyderabad,2021,4,53715,Petrol,Automatic,3.0,15.4,1199,Yes,2024-08-27,774000.0,Sold,3.0,755639.0
C24-15213,Honda,Jazz,Ahmedabad,2018,7,90797,Petrol,Manual,2.0,14.0,2200,Yes,2024-12-19,302000.0,Sold,40.0,282458.0
C24-15214,Mahindra,XUV700,Bengaluru,2017,8,89519,Petrol,Automatic,2.0,16.8,2000,Yes,2025-03-25,418000.0,Sold,34.0,391415.0
C24-15215,Volkswagen,Vento,Bengaluru,2024,1,38168,Petrol,Manual,3.0,18.1,1000,No,2025-03-07,741000.0,Sold,15.0,689460.0
C24-15216,Maruti Suzuki,Baleno,Ahmedabad,2015,10,129960,CNG,Automatic,2.0,20.9,2200,Yes,2025-03-09,113000.0,Sold,74.0,105311.0
C24-15217,Tata,Tiago,Delhi NCR,2012,13,149329,Petrol,Manual,1.0,25.8,1199,Yes,2024-06-08,131000.0,Sold,49.0,127861.0
C24-15218,Toyota,Innova,Chandigarh,2022,3,32238,Diesel,Manual,2.0,24.0,1498,Yes,2024-05-19,813000.0,Sold,26.0,786003.0
C24-15219,Volkswagen,Polo,Pune,2024,1,7286,Petrol,Manual,1.0,22.0,800,Yes,2025-05-27,877000.0,Sold,9.0,825322.0
C24-15220,Tata,Harrier,Chennai,2022,3,28189,Diesel,Manual,1.0,10.2,1498,Yes,2024-11-29,541000.0,Sold,71.0,527836.0
C24-15221,Volkswagen,Vento,Pune,2013,12,156773,Diesel,Automatic,1.0,17.7,1197,Yes,2024-02-05,144000.0,Sold,15.0,143770.0
C24-15222,Mahindra,Bolero,Chennai,2018,7,86165,Petrol,Automatic,2.0,13.4,1197,Yes,2024-04-19,415000.0,Sold,79.0,394770.0
C24-15223,Tata,Punch,Ahmedabad,2021,4,51836,Diesel,Manual,2.0,11.4,1199,Yes,2024-05-23,474000.0,Sold,1.0,460172.0
C24-15224,Maruti Suzuki,Dzire,Delhi NCR,2022,3,35156,Diesel,Manual,2.0,15.1,1498,Yes,2024-03-27,474000.0,Sold,27.0,473309.0
C24-15225,Hyundai,Creta,Mumbai,2019,6,63427,CNG,Manual,1.0,14.6,1498,No,2024-08-17,316000.0,Sold,5.0,306197.0
C24-15226,Honda,City,Kolkata,2013,12,156456,Petrol,Automatic,2.0,27.4,2200,Yes,2025-02-21,144000.0,Sold,36.0,137908.0
C24-15227,Mahindra,Bolero,Delhi NCR,2016,9,98407,Diesel,Manual,2.0,21.5,1498,Yes,2024-05-17,316000.0,Sold,11.0,304377.0
C24-15228,Toyota,Glanza,Delhi NCR,2021,4,39033,Petrol,Manual,1.0,15.2,1498,Yes,2024-05-07,819000.0,Sold,63.0,814100.0
C24-15229,Toyota,Glanza,Pune,2022,3,29962,Electric,Manual,3.0,5.7,1197,Yes,2024-11-25,1126000.0,Sold,2.0,1052777.0
C24-15230,Maruti Suzuki,Dzire,Kolkata,2024,1,25655,Petrol,Automatic,1.0,19.5,1197,Yes,2025-03-02,751000.0,Sold,1.0,725966.0
C24-15231,Toyota,Glanza,Mumbai,2024,1,9821,Petrol,Automatic,2.0,15.2,1197,,2025-03-13,1542000.0,Sold,1.0,1453372.0
C24-15232,Renault,Triber,Ahmedabad,2013,12,143108,Diesel,Manual,1.0,17.8,1000,No,2025-06-13,111000.0,Active,,
C24-15233,Ford,EcoSport,Chandigarh,2016,9,116964,CNG,Automatic,1.0,20.0,2000,No,2025-01-16,191000.0,Sold,8.0,182020.0
C24-15234,Honda,Amaze,Bengaluru,2019,6,78799,Petrol,Manual,2.0,19.6,2000,Yes,2025-03-04,407000.0,Sold,23.0,405260.0
C24-15235,Toyota,Fortuner,Pune,2017,8,92133,Petrol,Manual,1.0,23.3,1197,Yes,2025-05-03,390000.0,Sold,13.0,359293.0
C24-15236,Mahindra,XUV300,Jaipur,2024,1,12442,Petrol,Automatic,1.0,13.6,1498,Yes,2024-09-21,1193000.0,Sold,26.0,1114086.0
C24-15237,Maruti Suzuki,WagonR,Delhi NCR,2019,6,64847,Petrol,Manual,1.0,22.6,1199,Yes,2024-04-11,299000.0,Sold,46.0,295299.0
C24-15238,Mahindra,XUV700,Jaipur,2024,1,6889,Diesel,Manual,2.0,16.5,1199,Yes,2024-05-05,955000.0,Sold,1.0,942070.0
C24-15239,Hyundai,Grand i10,Hyderabad,2016,9,116162,Petrol,Manual,1.0,14.2,1197,Yes,2024-03-24,188000.0,Sold,24.0,183484.0
C24-15240,Mahindra,Scorpio,Chandigarh,2015,10,117460,Diesel,Manual,1.0,26.4,1000,Yes,2025-06-11,259000.0,Active,,
C24-15241,Honda,Amaze,Chennai,2020,5,81394,Diesel,Manual,2.0,17.4,1997,Yes,2025-01-07,491000.0,Sold,15.0,487013.0
C24-15242,Renault,Kwid,Kolkata,2014,11,122007,Petrol,Manual,1.0,27.0,1000,No,2024-11-20,115000.0,Sold,62.0,109821.0
C24-15243,Renault,Triber,Ahmedabad,2024,1,1322,Petrol,Manual,1.0,19.9,1498,No,2024-04-13,646000.0,Sold,1.0,612288.0
C24-15244,Kia,Seltos,Chennai,2013,12,150071,Petrol,Automatic,2.0,,1197,Yes,2025-02-07,222000.0,Sold,52.0,218374.0
C24-15245,Mahindra,Scorpio,Mumbai,2023,2,30565,Diesel,Automatic,2.0,17.9,800,Yes,2024-12-11,1134000.0,Sold,45.0,1068702.0
C24-15246,Volkswagen,Polo,Jaipur,2023,2,30360,Petrol,Manual,2.0,16.3,1197,Yes,2024-11-27,613000.0,Sold,17.0,590528.0
C24-15247,Hyundai,Verna,Chennai,2015,10,120085,Diesel,Manual,2.0,25.2,1000,Yes,2024-11-30,135000.0,Sold,10.0,128289.0
C24-15248,Ford,EcoSport,Jaipur,2023,2,29126,Diesel,Manual,1.0,18.2,1199,Yes,2025-01-30,652000.0,Sold,9.0,606307.0
C24-15249,Hyundai,Venue,Jaipur,2021,4,48810,Diesel,Manual,4.0,17.3,1000,Yes,2024-07-25,430000.0,Sold,8.0,408781.0
C24-15250,Volkswagen,Polo,Bengaluru,2018,7,103821,CNG,Manual,1.0,21.8,1197,Yes,2024-08-17,266000.0,Sold,46.0,250464.0
C24-15251,Toyota,Fortuner,Jaipur,2015,10,113179,Diesel,Automatic,3.0,14.2,1498,Yes,2025-03-09,289000.0,Sold,31.0,282347.0
C24-15252,Ford,EcoSport,Pune,2015,10,126290,Petrol,Automatic,2.0,19.7,1498,Yes,2024-12-04,187000.0,Sold,43.0,172443.0
C24-15253,Mahindra,XUV300,Kolkata,2022,3,31569,Petrol,Manual,1.0,17.8,2000,Yes,2024-01-28,820000.0,Sold,14.0,815437.0
C24-15254,Ford,Figo,Pune,2016,9,100614,Petrol,Manual,1.0,24.6,1000,Yes,2024-10-21,177000.0,Sold,61.0,166781.0
C24-15255,Toyota,Glanza,Chennai,2024,1,21639,Diesel,Manual,1.0,21.1,1000,Yes,2025-02-03,1188000.0,Sold,6.0,1122043.0
C24-15256,Toyota,Fortuner,Pune,2015,10,135849,Petrol,Manual,1.0,14.9,1197,Yes,2025-03-24,307000.0,Sold,59.0,283422.0
C24-15257,Honda,City,Chandigarh,2021,4,35936,CNG,Manual,3.0,16.2,1000,Yes,2024-04-06,416000.0,Sold,3.0,410621.0
C24-15258,Hyundai,Venue,Chennai,2021,4,48232,Petrol,Manual,2.0,13.2,800,No,2024-01-31,448000.0,Sold,23.0,444652.0
C24-15259,Hyundai,Grand i10,Kolkata,2021,4,62932,Diesel,Manual,1.0,23.5,1000,Yes,2025-03-21,397000.0,Sold,12.0,367037.0
C24-15260,Hyundai,Venue,Bengaluru,2023,2,29822,Petrol,Automatic,1.0,18.5,1498,Yes,2024-06-04,727000.0,Sold,6.0,717179.0
C24-15261,Mahindra,XUV300,Hyderabad,2014,11,136997,Petrol,Manual,3.0,17.2,800,No,2025-04-12,194000.0,Sold,45.0,189656.0
C24-15262,Tata,Nexon,Jaipur,2014,11,152883,Petrol,Manual,1.0,14.7,1997,Yes,2025-05-02,140000.0,Sold,12.0,138148.0
C24-15263,Toyota,Innova,Kolkata,2024,1,13307,Petrol,Manual,1.0,21.4,2000,No,2024-09-26,1074000.0,Sold,12.0,1069265.0
C24-15264,Mahindra,Bolero,Mumbai,2021,4,54310,Diesel,Manual,1.0,10.9,1997,Yes,2024-07-05,859000.0,Sold,51.0,807719.0
C24-15265,Volkswagen,Polo,Mumbai,2023,2,16287,Petrol,Automatic,2.0,15.6,1197,Yes,2024-08-25,859000.0,Sold,14.0,847502.0
C24-15266,Maruti Suzuki,Dzire,Kolkata,2021,4,38250,CNG,Automatic,2.0,23.2,1997,No,2024-09-01,314000.0,Sold,33.0,289208.0
C24-15267,Maruti Suzuki,WagonR,Ahmedabad,2012,13,160587,Petrol,Manual,1.0,21.0,2000,Yes,2024-05-04,91000.0,Sold,40.0,86964.0
C24-15268,Maruti Suzuki,Baleno,Pune,2019,6,77724,Petrol,Manual,3.0,15.6,1498,Yes,2024-03-11,212000.0,Sold,1.0,207195.0
C24-15269,Renault,Kwid,Chandigarh,2012,13,163027,Petrol,Manual,2.0,15.4,1199,No,2024-04-22,98000.0,Sold,36.0,90550.0
C24-15270,Toyota,Urban Cruiser,Ahmedabad,2012,13,159951,Petrol,Manual,1.0,16.0,1000,No,2025-01-22,205000.0,Sold,6.0,188853.0
C24-15271,Renault,Kwid,Mumbai,2023,2,40908,Petrol,Automatic,1.0,20.4,1997,Yes,2024-06-24,603000.0,Sold,43.0,584067.0
C24-15272,Tata,Harrier,Delhi NCR,2022,3,37575,Petrol,Manual,1.0,18.7,1498,No,2024-02-03,666000.0,Sold,37.0,624162.0
C24-15273,Maruti Suzuki,Swift,Chandigarh,2024,1,10199,Petrol,Automatic,1.0,10.3,2000,Yes,2024-12-09,656000.0,Sold,1.0,631633.0
C24-15274,Kia,Sonet,Chennai,2015,10,110464,Diesel,Manual,3.0,22.6,1997,No,2025-05-08,217000.0,Sold,11.0,206739.0
C24-15275,Hyundai,Grand i10,Bengaluru,2015,10,117158,Petrol,Automatic,1.0,16.2,800,Yes,2024-12-25,195000.0,Sold,14.0,185532.0
C24-15276,Mahindra,XUV700,Bengaluru,2014,11,135178,Diesel,Manual,1.0,17.5,1498,Yes,2024-10-07,256000.0,Sold,30.0,240063.0
C24-15277,Tata,Punch,Hyderabad,2021,4,33478,Petrol,Manual,3.0,17.1,2000,No,2024-06-21,458000.0,Sold,26.0,435741.0
C24-15278,Tata,Altroz,Bengaluru,2019,6,60423,CNG,Manual,2.0,15.5,1000,No,2024-08-11,325000.0,Sold,15.0,314165.0
C24-15279,Toyota,Fortuner,Kolkata,2018,7,81562,Petrol,Manual,1.0,18.3,1199,No,2024-09-17,431000.0,Sold,12.0,423868.0
C24-15280,Volkswagen,Polo,Pune,2022,3,21963,Diesel,Manual,1.0,19.5,1197,Yes,2024-12-20,649000.0,Sold,5.0,607947.0
C24-15281,Tata,Tiago,Jaipur,2016,9,112184,Petrol,Automatic,1.0,15.4,2000,No,2025-03-05,221000.0,Sold,5.0,213007.0
C24-15282,Volkswagen,Vento,Bengaluru,2015,10,115706,Petrol,Manual,1.0,26.9,2200,Yes,2024-05-31,202000.0,Sold,71.0,201289.0
C24-15283,Hyundai,Venue,Pune,2016,9,110257,Petrol,Automatic,1.0,14.8,1197,Yes,2025-06-02,238000.0,Sold,12.0,225728.0
C24-15284,Toyota,Fortuner,Chennai,2021,4,38944,Petrol,Manual,1.0,16.9,1498,Yes,2024-11-23,807000.0,Sold,21.0,790851.0
C24-15285,Honda,City,Jaipur,2013,12,142253,Petrol,Manual,1.0,20.4,1498,Yes,2025-02-28,140000.0,Sold,52.0,132107.0
C24-15286,Volkswagen,Vento,Chandigarh,2013,12,153082,Petrol,Manual,1.0,12.5,1197,Yes,2024-07-05,121000.0,Sold,22.0,111855.0
C24-15287,Ford,EcoSport,Mumbai,2015,10,115078,Diesel,Manual,1.0,22.3,1997,Yes,2024-03-11,228000.0,Sold,47.0,219274.0
C24-15288,Renault,Kwid,Hyderabad,2013,12,159028,Petrol,Automatic,1.0,17.4,1997,Yes,2025-06-13,130000.0,Active,,
C24-15289,Tata,Nexon,Bengaluru,2023,2,33016,Diesel,Manual,2.0,21.7,1199,Yes,2024-03-20,725000.0,Sold,12.0,696893.0
C24-15290,Toyota,Innova,Jaipur,2021,4,58838,Petrol,Manual,1.0,13.5,1199,Yes,2025-05-30,650000.0,Sold,2.0,641529.0
C24-15291,Volkswagen,Polo,Jaipur,2015,10,114826,Petrol,Automatic,3.0,19.1,1498,Yes,2024-04-09,188000.0,Sold,312.0,179317.0
C24-15292,Toyota,Glanza,Delhi NCR,2018,7,96624,Petrol,Manual,2.0,17.2,1199,Yes,2024-03-11,411000.0,Sold,1.0,410565.0
C24-15293,Mahindra,Scorpio,Delhi NCR,2020,5,49769,Petrol,Manual,2.0,17.5,1197,Yes,2024-03-24,638000.0,Sold,9.0,606531.0
C24-15294,Ford,EcoSport,Kolkata,2022,3,34978,CNG,Automatic,1.0,24.5,2000,Yes,2024-07-31,520000.0,Sold,16.0,496064.0
C24-15295,Toyota,Innova,Mumbai,2014,11,138108,CNG,Automatic,4.0,7.8,800,Yes,2025-04-30,213000.0,Active,,
C24-15296,Renault,Triber,Chandigarh,2016,9,103246,Diesel,Manual,1.0,16.5,1199,No,2024-08-28,152000.0,Sold,7.0,149886.0
C24-15297,Hyundai,Venue,Hyderabad,2015,10,123863,Petrol,Automatic,2.0,15.6,1197,No,2024-04-29,177000.0,Sold,71.0,171594.0
C24-15298,Mahindra,Scorpio,Delhi NCR,2012,13,157460,Diesel,Automatic,4.0,15.1,800,Yes,2025-04-18,162000.0,Sold,69.0,150045.0
C24-15299,Mahindra,XUV700,Hyderabad,2018,7,82724,Diesel,Automatic,2.0,15.7,1498,Yes,2024-10-11,486000.0,Sold,8.0,472623.0
C24-15300,Volkswagen,Vento,Mumbai,2024,1,13943,Diesel,Manual,1.0,10.1,1498,Yes,2024-06-25,926000.0,Sold,17.0,906295.0
C24-15301,Maruti Suzuki,Swift,Mumbai,2016,9,101888,Petrol,Manual,1.0,20.8,1997,No,2024-10-09,177000.0,Sold,34.0,167206.0
C24-15302,Mahindra,Bolero,Kolkata,2013,12,148188,Diesel,Manual,1.0,20.4,1000,Yes,2025-04-20,211000.0,Sold,15.0,195408.0
C24-15303,Mahindra,XUV700,Chennai,2018,7,82856,Petrol,Automatic,4.0,21.0,1498,Yes,2025-01-31,409000.0,Sold,21.0,402000.0
C24-15304,Toyota,Innova,Jaipur,2022,3,42410,Petrol,Manual,2.0,22.5,1000,Yes,2024-05-13,888000.0,Sold,28.0,840774.0
C24-15305,Renault,Triber,Jaipur,2018,7,89056,Diesel,Manual,3.0,16.4,1498,Yes,2024-05-09,169000.0,Sold,94.0,166116.0
C24-15306,Mahindra,Scorpio,Kolkata,2023,2,11615,Petrol,Manual,1.0,21.5,1199,Yes,2024-10-22,1177000.0,Sold,2.0,1136158.0
C24-15307,Tata,Tiago,Kolkata,2021,4,46992,Petrol,Automatic,2.0,22.8,2200,No,2025-06-15,553000.0,Active,,
C24-15308,Renault,Kwid,Pune,2016,9,108676,Electric,Manual,2.0,5.5,1000,Yes,2024-02-20,200000.0,Sold,15.0,192927.0
C24-15309,Mahindra,Bolero,Delhi NCR,2016,9,111993,CNG,Manual,4.0,19.8,1197,No,2024-05-27,200000.0,Sold,4.0,185849.0
C24-15310,Maruti Suzuki,Swift,Chennai,2019,6,72991,CNG,Manual,1.0,22.6,1197,Yes,2024-01-27,238000.0,Sold,1.0,237625.0
C24-15311,Toyota,Fortuner,Hyderabad,2016,9,105143,Diesel,Automatic,2.0,12.1,1000,Yes,2025-05-12,355000.0,Sold,44.0,345028.0
C24-15312,Toyota,Urban Cruiser,Delhi NCR,2023,2,35109,Petrol,Manual,2.0,13.5,1000,Yes,2025-06-16,1120000.0,Sold,9.0,1111531.0
C24-15313,Honda,WR-V,Jaipur,2017,8,90417,Diesel,Manual,2.0,25.2,1498,Yes,2025-03-10,259000.0,Sold,40.0,241346.0
C24-15314,Ford,Figo,Pune,2020,5,59233,Petrol,Automatic,2.0,12.5,2200,No,2025-04-21,416000.0,Active,,
C24-15315,Maruti Suzuki,Swift,Hyderabad,2020,5,61201,Petrol,Automatic,1.0,16.4,1197,Yes,2024-08-09,340000.0,Sold,19.0,328356.0
C24-15316,Ford,Figo,Chandigarh,2017,8,94208,Petrol,Automatic,1.0,18.9,1197,Yes,2024-04-03,234000.0,Sold,62.0,215593.0
C24-15317,Renault,Kwid,Bengaluru,2023,2,1211,Petrol,Automatic,1.0,13.0,1997,Yes,2024-10-14,704000.0,Sold,1.0,649630.0
C24-15318,Mahindra,XUV300,Chennai,2015,10,114554,Petrol,Manual,1.0,17.0,1199,No,2024-09-15,230000.0,Sold,5.0,215763.0
C24-15319,Volkswagen,Polo,Chennai,2015,10,119501,Petrol,Automatic,2.0,19.5,1199,Yes,2024-01-06,188000.0,Sold,60.0,184502.0
C24-15320,Maruti Suzuki,Alto,Pune,2014,11,129983,CNG,Automatic,1.0,17.8,1199,Yes,2024-07-06,108000.0,Sold,16.0,107784.0
C24-15321,Honda,City,Jaipur,2020,5,58045,Diesel,Manual,2.0,22.0,1498,Yes,2024-10-17,462000.0,Sold,18.0,453967.0
C24-15322,Honda,City,Chandigarh,2015,10,124363,Petrol,Automatic,1.0,15.8,1197,Yes,2025-06-10,221000.0,Active,,
C24-15323,Volkswagen,Polo,Hyderabad,2015,10,126886,Diesel,Manual,,22.6,1997,No,2024-10-03,211000.0,Sold,33.0,199682.0
C24-15324,Kia,Seltos,Delhi NCR,2020,5,63138,Diesel,Manual,1.0,15.3,2000,Yes,2025-05-27,654000.0,Sold,33.0,616186.0
C24-15325,Renault,Kwid,Ahmedabad,2019,6,76267,Petrol,Automatic,2.0,18.4,1000,Yes,2024-08-24,297000.0,Sold,49.0,286169.0
C24-15326,Volkswagen,Vento,Jaipur,2023,2,14125,CNG,Manual,1.0,12.7,1000,Yes,2024-09-20,649000.0,Sold,5.0,618381.0
C24-15327,Tata,Harrier,Pune,2024,1,17650,Petrol,Manual,3.0,17.6,1498,Yes,2024-12-28,720000.0,Sold,13.0,668932.0
C24-15328,Mahindra,Bolero,Delhi NCR,2022,3,30926,Petrol,Manual,3.0,16.7,1498,No,2024-08-07,641000.0,Sold,1.0,626104.0
C24-15329,Tata,Nexon,Bengaluru,2014,11,131841,Petrol,Manual,3.0,22.0,1197,Yes,2024-03-28,161000.0,Sold,39.0,148635.0
C24-15330,Honda,WR-V,Jaipur,2020,5,61566,Diesel,Automatic,1.0,28.1,1199,Yes,2024-08-02,535000.0,Sold,5.0,499566.0
C24-15331,Maruti Suzuki,Dzire,Mumbai,2019,6,74986,Petrol,Automatic,1.0,26.8,2000,Yes,2025-05-17,340000.0,Sold,34.0,332145.0
C24-15332,Ford,EcoSport,Ahmedabad,2018,7,91043,CNG,Manual,1.0,21.4,1197,Yes,2025-03-20,233000.0,Sold,6.0,219809.0
C24-15333,Ford,EcoSport,Hyderabad,2013,12,142988,Diesel,Manual,2.0,19.5,1199,Yes,2024-09-03,150000.0,Sold,18.0,148760.0
C24-15334,Ford,Figo,Hyderabad,2012,13,165194,CNG,Manual,1.0,18.7,1197,Yes,2024-11-22,109000.0,Sold,5.0,105053.0
C24-15335,Maruti Suzuki,Swift,Chandigarh,2013,12,138101,Diesel,Manual,2.0,,1000,Yes,2024-09-05,100000.0,Sold,30.0,97884.0
