listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,selling_price
C24-14946,Renault,Triber,Hyderabad,2012,13,152484,Petrol,Manual,2.0,21.4,2000,Yes,91000.0
C24-14947,Tata,Nexon,Bengaluru,2020,5,67724,Diesel,Manual,2.0,18.7,1997,Yes,445000.0
C24-14948,Toyota,Fortuner,Delhi NCR,2019,6,74515,Diesel,Manual,2.0,18.3,1199,Yes,523000.0
C24-14949,Toyota,Fortuner,Pune,2019,6,60907,Petrol,Manual,3.0,15.5,1197,Yes,545000.0
C24-14950,Mahindra,XUV300,Chennai,2024,1,5267,CNG,Manual,1.0,12.3,1498,Yes,1222000.0
C24-14951,Volkswagen,Vento,Chennai,2017,8,103238,Petrol,Manual,2.0,15.2,1498,Yes,230000.0
C24-14952,Honda,City,Delhi NCR,2016,9,108116,Petrol,Manual,2.0,20.8,1498,Yes,229000.0
C24-14953,Renault,Triber,Hyderabad,2021,4,46348,Diesel,Manual,2.0,22.5,1000,Yes,434000.0
C24-14954,Toyota,Glanza,Chandigarh,2015,10,113395,Petrol,Manual,2.0,20.3,1199,No,279000.0
C24-14955,Renault,Triber,Hyderabad,2012,13,157750,CNG,Manual,1.0,20.1,1199,Yes,87000.0
C24-14956,Mahindra,Bolero,Ahmedabad,2014,11,127202,CNG,Manual,1.0,21.2,1498,Yes,174000.0
C24-14957,Hyundai,Grand i10,Ahmedabad,2018,7,86764,Petrol,Manual,1.0,14.1,1199,Yes,260000.0
C24-14958,Tata,Nexon,Bengaluru,2023,2,24041,Diesel,Manual,1.0,16.3,1199,No,792000.0
C24-14959,Honda,City,Bengaluru,2021,4,54866,Petrol,Automatic,1.0,19.6,1199,Yes,774000.0
C24-14960,Renault,Kwid,Kolkata,2021,4,33265,Petrol,Manual,1.0,18.1,1000,No,382000.0
C24-14961,Volkswagen,Polo,Mumbai,2024,1,1587,Petrol,Manual,2.0,16.1,800,Yes,889000.0
C24-14962,Mahindra,Scorpio,Jaipur,2019,6,59469,Diesel,Manual,2.0,18.3,1199,Yes,446000.0
C24-14963,Ford,Figo,Pune,2016,9,118562,Petrol,Manual,1.0,14.1,800,No,172000.0
C24-14964,Hyundai,i20,Kolkata,2023,2,21876,Petrol,Automatic,1.0,19.2,800,Yes,750000.0
C24-14965,Renault,Triber,Pune,2018,7,83281,Petrol,Manual,2.0,21.3,1199,No,202000.0
C24-14966,Kia,Carens,Kolkata,2014,11,134130,Petrol,Manual,3.0,19.2,1199,No,192000.0
C24-14967,Mahindra,XUV700,Ahmedabad,2018,7,78110,Petrol,Automatic,1.0,20.8,1000,No,404000.0
C24-14968,Maruti Suzuki,WagonR,Mumbai,2019,6,84659,Diesel,Manual,2.0,16.4,1997,Yes,274000.0
C24-14969,Tata,Nexon,Ahmedabad,2021,4,58062,Petrol,Manual,1.0,20.6,1197,Yes,460000.0
C24-14970,Mahindra,Scorpio,Chennai,2018,7,91975,Diesel,Manual,1.0,22.7,1000,No,306000.0
C24-14971,Ford,EcoSport,Kolkata,2021,4,43571,Diesel,Manual,1.0,27.1,1197,Yes,492000.0
C24-14972,Renault,Triber,Mumbai,2015,10,119570,Petrol,Manual,2.0,17.2,1199,Yes,160000.0
C24-14973,Ford,Figo,Chennai,2015,10,127707,Petrol,Manual,1.0,16.5,1197,Yes,154000.0
C24-14974,Mahindra,Scorpio,Kolkata,2020,5,57539,Petrol,Manual,1.0,13.0,1997,Yes,573000.0
C24-14975,Maruti Suzuki,Swift,Jaipur,2023,2,500,Petrol,Manual,2.0,18.9,1498,Yes,545000.0
C24-14976,Mahindra,Bolero,Pune,2021,4,61425,Petrol,Manual,1.0,17.2,1000,Yes,645000.0
C24-14977,Mahindra,Bolero,Chennai,2022,3,52673,Diesel,Manual,1.0,26.1,2000,Yes,908000.0
C24-14978,Ford,EcoSport,Jaipur,2012,13,161594,Petrol,Automatic,1.0,14.5,1498,No,110000.0
C24-14979,Toyota,Glanza,Ahmedabad,2018,7,88896,Petrol,Manual,1.0,8.1,1997,Yes,525000.0
C24-14980,Renault,Triber,Kolkata,2014,11,129529,Diesel,Manual,1.0,15.6,1498,No,110000.0
C24-14981,Mahindra,XUV700,Bengaluru,2023,2,30112,Petrol,Manual,1.0,13.6,2000,Yes,1053000.0
C24-14982,Renault,Kwid,Ahmedabad,2014,11,118912,CNG,Manual,2.0,21.8,1199,No,112000.0
C24-14983,Renault,Kwid,Ahmedabad,2020,5,63083,Petrol,Manual,1.0,21.6,1997,Yes,275000.0
C24-14984,Maruti Suzuki,Baleno,Chennai,2014,11,141916,Diesel,Manual,1.0,24.8,1498,No,119000.0
C24-14985,Toyota,Innova,Jaipur,2019,6,73611,Petrol,Automatic,4.0,23.3,1000,Yes,491000.0
C24-14986,Honda,Jazz,Delhi NCR,2014,11,123703,Petrol,Manual,1.0,16.2,1000,Yes,189000.0
C24-14987,Hyundai,i20,Delhi NCR,2014,11,142860,Diesel,Manual,1.0,13.5,800,Yes,170000.0
C24-14988,Mahindra,XUV300,Mumbai,2014,11,121375,Petrol,Manual,1.0,11.0,1199,No,228000.0
C24-14989,Ford,Figo,Jaipur,2022,3,31101,Diesel,Automatic,2.0,18.5,1000,No,462000.0
C24-14990,Honda,Jazz,Jaipur,2021,4,45534,Diesel,Manual,2.0,20.4,1997,Yes,556000.0
C24-14991,Kia,Sonet,Chandigarh,2024,1,6412,Petrol,Manual,4.0,10.9,1498,No,947000.0
C24-14992,Hyundai,Venue,Chandigarh,2022,3,42026,Petrol,Manual,2.0,22.2,1498,Yes,447000.0
C24-14993,Tata,Altroz,Chandigarh,2012,13,147452,Electric,Manual,2.0,5.4,1000,No,127000.0
C24-14994,Hyundai,Creta,Ahmedabad,2015,10,120907,CNG,Manual,3.0,24.8,2000,No,140000.0
C24-14995,Honda,City,Pune,2023,2,22874,Petrol,Automatic,2.0,19.5,800,Yes,972000.0
C24-14996,Mahindra,XUV700,Delhi NCR,2018,7,97157,Petrol,Automatic,1.0,14.4,2200,No,444000.0
C24-14997,Tata,Tiago,Jaipur,2018,7,70737,Petrol,Automatic,2.0,19.8,1197,Yes,304000.0
C24-14998,Maruti Suzuki,Dzire,Mumbai,2012,13,155578,CNG,Manual,1.0,17.0,1000,Yes,81000.0
C24-14999,Toyota,Urban Cruiser,Chennai,2023,2,36346,Diesel,Automatic,1.0,17.1,1197,Yes,1309000.0
C24-15000,Mahindra,Scorpio,Chennai,2014,11,125469,Diesel,Manual,3.0,19.2,1498,Yes,223000.0
C24-15001,Kia,Sonet,Pune,2022,3,27840,Diesel,Automatic,2.0,14.1,1197,Yes,990000.0
C24-15002,Volkswagen,Vento,Delhi NCR,2024,1,22101,Petrol,Manual,1.0,15.7,1197,Yes,868000.0
C24-15003,Volkswagen,Vento,Kolkata,2014,11,128768,Diesel,Manual,3.0,22.2,1197,Yes,136000.0
C24-15004,Volkswagen,Polo,Mumbai,2024,1,22113,Petrol,Manual,1.0,13.7,1197,Yes,940000.0
C24-15005,Renault,Triber,Hyderabad,2014,11,138977,Petrol,Manual,1.0,13.9,1197,Yes,110000.0
C24-15006,Tata,Punch,Bengaluru,2022,3,35984,Petrol,Manual,3.0,24.1,800,Yes,602000.0
C24-15007,Honda,Jazz,Mumbai,2019,6,65706,Petrol,Manual,1.0,21.8,1997,Yes,418000.0
C24-15008,Hyundai,Grand i10,Pune,2017,8,97164,Petrol,Automatic,1.0,15.6,2000,Yes,297000.0
C24-15009,Mahindra,XUV700,Delhi NCR,2018,7,82366,Petrol,Manual,2.0,22.4,1199,Yes,446000.0
C24-15010,Honda,WR-V,Chandigarh,2023,2,22507,Diesel,Manual,,20.8,2000,Yes,701000.0
C24-15011,Ford,Figo,Hyderabad,2021,4,52490,Diesel,Manual,4.0,20.5,1498,Yes,441000.0
C24-15012,Kia,Sonet,Pune,2016,9,111916,Diesel,Manual,1.0,21.9,1498,Yes,284000.0
C24-15013,Kia,Sonet,Chennai,2017,8,103096,Diesel,Manual,1.0,22.8,1197,Yes,302000.0
C24-15014,Hyundai,Venue,Bengaluru,2013,12,133982,Electric,Manual,2.0,5.0,1199,Yes,178000.0
C24-15015,Tata,Altroz,Hyderabad,2021,4,48606,Petrol,Manual,1.0,21.7,2200,Yes,499000.0
C24-15016,Renault,Kwid,Ahmedabad,2012,13,157432,Diesel,Automatic,2.0,12.0,1197,Yes,97000.0
C24-15017,Honda,Jazz,Kolkata,2024,1,500,Petrol,Manual,1.0,16.9,1197,,851000.0
C24-15018,Mahindra,XUV300,Bengaluru,2019,6,64964,Diesel,Manual,3.0,16.8,1197,No,418000.0
C24-15019,Volkswagen,Vento,Jaipur,2016,9,113497,Petrol,Manual,2.0,18.2,1498,No,186000.0
C24-15020,Hyundai,Verna,Jaipur,2013,12,143617,Diesel,Manual,3.0,14.7,1000,Yes,121000.0
C24-15021,Mahindra,XUV700,Bengaluru,2020,5,42230,Diesel,Manual,,15.3,1197,No,584000.0
C24-15022,Toyota,Glanza,Kolkata,2023,2,18872,Diesel,Manual,1.0,25.3,1498,Yes,1103000.0
C24-15023,Tata,Tiago,Ahmedabad,2012,13,161005,Diesel,Manual,1.0,23.7,2000,Yes,112000.0
C24-15024,Volkswagen,Vento,Kolkata,2015,10,115220,Petrol,Automatic,1.0,19.9,1498,Yes,228000.0
C24-15025,Renault,Kwid,Hyderabad,2017,8,99049,Petrol,Manual,1.0,18.0,1199,Yes,220000.0
C24-15026,Maruti Suzuki,WagonR,Chennai,2018,7,78459,Diesel,Manual,4.0,21.4,1000,Yes,169000.0
C24-15027,Tata,Tiago,Hyderabad,2024,1,2378,Petrol,Manual,2.0,18.4,1997,Yes,906000.0
C24-15028,Kia,Carens,Delhi NCR,2012,13,157164,Diesel,Manual,3.0,22.9,1498,Yes,157000.0
C24-15029,Kia,Carens,Ahmedabad,2017,8,93140,Petrol,Automatic,4.0,,1199,No,288000.0
C24-15030,Mahindra,XUV700,Ahmedabad,2018,7,89674,Petrol,Automatic,1.0,17.3,1498,Yes,427000.0
C24-15031,Tata,Tiago,Kolkata,2018,7,84602,Diesel,Manual,,16.2,2200,Yes,344000.0
C24-15032,Mahindra,Bolero,Ahmedabad,2020,5,81149,Petrol,Manual,2.0,17.0,1197,Yes,418000.0
C24-15033,Volkswagen,Vento,Chennai,2016,9,117604,Diesel,Manual,1.0,24.1,1498,Yes,229000.0
C24-15034,Maruti Suzuki,WagonR,Chennai,2015,10,125205,Petrol,Manual,3.0,15.7,1000,No,140000.0
C24-15035,Volkswagen,Vento,Hyderabad,2020,5,67329,Diesel,Manual,1.0,22.8,800,Yes,437000.0
C24-15036,Toyota,Glanza,Bengaluru,2018,7,81746,Petrol,Automatic,1.0,22.3,1197,No,598000.0
C24-15037,Maruti Suzuki,Dzire,Delhi NCR,2016,9,97653,Diesel,Automatic,1.0,16.8,2000,Yes,196000.0
C24-15038,Renault,Kwid,Delhi NCR,2015,10,119595,Petrol,Automatic,1.0,19.8,1498,No,182000.0
C24-15039,Mahindra,XUV700,Chennai,2013,12,147386,Petrol,Automatic,4.0,11.5,800,Yes,169000.0
C24-15040,Ford,EcoSport,Chennai,2020,5,69593,Petrol,Manual,2.0,15.9,800,Yes,357000.0
C24-15041,Tata,Harrier,Chandigarh,2024,1,16266,Diesel,Automatic,3.0,19.3,1498,Yes,864000.0
C24-15042,Renault,Kwid,Ahmedabad,2018,7,76376,Diesel,Manual,1.0,18.6,1199,Yes,254000.0
C24-15043,Hyundai,Creta,Hyderabad,2023,2,40092,Diesel,Manual,1.0,18.9,1997,No,611000.0
C24-15044,Tata,Punch,Kolkata,2016,9,110649,Petrol,Manual,3.0,17.1,1498,Yes,178000.0
C24-15045,Renault,Kwid,Chandigarh,2021,4,60333,Diesel,Manual,1.0,18.3,1000,No,394000.0
C24-15046,Toyota,Fortuner,Chennai,2012,13,164086,Diesel,Manual,1.0,19.4,1498,No,206000.0
C24-15047,Renault,Triber,Kolkata,2019,6,76102,CNG,Manual,4.0,21.7,2200,No,210000.0
C24-15048,Kia,Seltos,Delhi NCR,2021,4,42957,Petrol,Manual,2.0,18.1,1000,Yes,661000.0
C24-15049,Kia,Sonet,Bengaluru,2017,8,107282,Petrol,Manual,2.0,15.2,1197,No,347000.0
C24-15050,Hyundai,i20,Bengaluru,2022,3,41530,Petrol,Manual,2.0,17.3,1498,Yes,568000.0
C24-15051,Honda,Amaze,Hyderabad,2022,3,24256,Diesel,Automatic,1.0,18.8,800,Yes,829000.0
C24-15052,Honda,Amaze,Mumbai,2015,10,114406,Petrol,Manual,1.0,16.7,1000,Yes,242000.0
C24-15053,Ford,EcoSport,Bengaluru,2020,5,51907,Petrol,Manual,2.0,24.0,1199,Yes,373000.0
C24-15054,Volkswagen,Vento,Chennai,2024,1,8992,Diesel,Manual,2.0,22.9,800,No,886000.0
C24-15055,Kia,Seltos,Jaipur,2024,1,6264,Petrol,Manual,2.0,12.2,1197,Yes,1053000.0
C24-15056,Toyota,Innova,Hyderabad,2023,2,22717,Petrol,Automatic,2.0,19.3,1498,Yes,1328000.0
C24-15057,Maruti Suzuki,WagonR,Kolkata,2023,2,7207,Petrol,Manual,4.0,16.2,1498,Yes,438000.0
C24-15058,Hyundai,i20,Ahmedabad,2016,9,112713,Diesel,Automatic,2.0,16.3,1997,Yes,203000.0
C24-15059,Toyota,Fortuner,Chandigarh,2013,12,150974,CNG,Manual,2.0,15.8,1498,No,161000.0
C24-15060,Hyundai,Creta,Chandigarh,2015,10,118902,Petrol,Automatic,1.0,20.3,1000,No,170000.0
C24-15061,Volkswagen,Polo,Delhi NCR,2014,11,144204,Diesel,Automatic,2.0,9.9,1197,Yes,184000.0
C24-15062,Kia,Seltos,Chennai,2016,9,116306,CNG,Automatic,1.0,20.7,1000,Yes,217000.0
C24-15063,Renault,Kwid,Ahmedabad,2020,5,65106,Petrol,Manual,1.0,15.9,1000,Yes,371000.0
C24-15064,Ford,Figo,Hyderabad,2022,3,31145,Diesel,Manual,1.0,20.3,1199,Yes,610000.0
C24-15065,Honda,Jazz,Bengaluru,2022,3,42301,Petrol,Manual,2.0,12.8,1000,Yes,560000.0
C24-15066,Renault,Triber,Pune,2022,3,52898,Petrol,Manual,1.0,10.1,1197,No,430000.0
C24-15067,Mahindra,XUV700,Mumbai,2014,11,136062,Petrol,Manual,1.0,21.1,1199,Yes,214000.0
C24-15068,Toyota,Fortuner,Kolkata,2012,13,158421,Petrol,Manual,2.0,19.6,1498,Yes,179000.0
C24-15069,Ford,EcoSport,Chennai,2021,4,43277,Petrol,Automatic,1.0,15.5,1199,Yes,529000.0
C24-15070,Toyota,Fortuner,Chennai,2023,2,24660,Petrol,Automatic,2.0,20.3,1498,Yes,1300000.0
C24-15071,Toyota,Urban Cruiser,Ahmedabad,2020,5,56678,Petrol,Automatic,2.0,17.0,1997,Yes,681000.0
C24-15072,Ford,Figo,Delhi NCR,2012,13,157338,Petrol,Manual,1.0,20.2,1000,Yes,108000.0
C24-15073,Mahindra,Bolero,Chandigarh,2024,1,15983,Diesel,Manual,1.0,24.1,1199,Yes,1053000.0
C24-15074,Honda,WR-V,Jaipur,2014,11,126250,Diesel,Manual,1.0,24.1,1199,Yes,154000.0
C24-15075,Toyota,Urban Cruiser,Bengaluru,2017,8,93265,Diesel,Manual,4.0,14.7,1199,Yes,342000.0
C24-15076,Volkswagen,Polo,Kolkata,2012,13,140518,Diesel,Manual,2.0,20.9,1197,Yes,124000.0
C24-15077,Honda,Amaze,Kolkata,2016,9,113152,Petrol,Manual,1.0,20.7,1498,Yes,227000.0
C24-15078,Renault,Kwid,Kolkata,2021,4,48589,Petrol,Manual,3.0,19.1,1197,Yes,348000.0
C24-15079,Honda,City,Ahmedabad,2020,5,64824,Petrol,Manual,3.0,21.9,1197,Yes,447000.0
C24-15080,Mahindra,XUV300,Mumbai,2013,12,143988,CNG,Automatic,1.0,14.4,1997,Yes,218000.0
C24-15081,Volkswagen,Vento,Pune,2015,10,139080,Petrol,Manual,2.0,21.6,2000,Yes,182000.0
C24-15082,Kia,Sonet,Jaipur,2013,12,144669,Petrol,Manual,1.0,18.7,1000,Yes,169000.0
C24-15083,Hyundai,Grand i10,Delhi NCR,2012,13,158583,Diesel,Automatic,3.0,18.1,800,No,139000.0
C24-15084,Tata,Harrier,Jaipur,2019,6,82079,Petrol,Automatic,1.0,23.3,1000,Yes,325000.0
C24-15085,Hyundai,Creta,Pune,2013,12,150052,Petrol,Manual,1.0,14.7,1199,No,144000.0
C24-15086,Ford,Figo,Hyderabad,2022,3,46964,CNG,Automatic,2.0,17.6,1197,Yes,566000.0
C24-15087,Toyota,Glanza,Bengaluru,2018,7,87070,Diesel,Manual,2.0,18.8,800,Yes,470000.0
C24-15088,Volkswagen,Vento,Kolkata,2014,11,141165,CNG,Manual,1.0,14.4,1000,Yes,157000.0
C24-15089,Tata,Punch,Chennai,2024,1,12174,CNG,Manual,1.0,20.3,1000,Yes,705000.0
C24-15090,Volkswagen,Polo,Jaipur,2012,13,149599,Petrol,Manual,1.0,14.4,1000,Yes,113000.0
C24-15091,Honda,Amaze,Bengaluru,2021,4,40143,Petrol,Manual,2.0,21.7,1197,Yes,577000.0
C24-15092,Honda,WR-V,Chennai,2012,13,162674,Petrol,Manual,1.0,18.4,1199,Yes,123000.0
C24-15093,Tata,Harrier,Hyderabad,2022,3,44597,Diesel,Manual,1.0,21.5,1498,Yes,618000.0
C24-15094,Renault,Kwid,Mumbai,2023,2,28400,Petrol,Manual,1.0,,800,Yes,645000.0
C24-15095,Hyundai,Verna,Delhi NCR,2015,10,115276,Petrol,Manual,4.0,14.1,1997,Yes,136000.0
C24-15096,Maruti Suzuki,Swift,Chandigarh,2020,5,60776,Petrol,Manual,1.0,18.5,1199,No,332000.0
C24-15097,Toyota,Urban Cruiser,Bengaluru,2024,1,11343,CNG,Manual,2.0,15.1,1000,Yes,1299000.0
C24-15098,Mahindra,XUV300,Hyderabad,2015,10,114817,Petrol,Manual,1.0,20.8,2000,No,234000.0
C24-15099,Ford,Figo,Ahmedabad,2018,7,84429,Electric,Automatic,4.0,6.2,1498,No,331000.0
C24-15100,Hyundai,Venue,Mumbai,2013,12,142118,Diesel,Manual,2.0,21.7,1000,Yes,136000.0
C24-15101,Volkswagen,Polo,Hyderabad,2013,12,144429,Petrol,Manual,2.0,18.2,1498,Yes,146000.0
C24-15102,Maruti Suzuki,Dzire,Kolkata,2018,7,92937,Petrol,Manual,1.0,19.0,1498,Yes,153000.0
C24-15103,Toyota,Innova,Kolkata,2014,11,120869,Petrol,Manual,1.0,15.7,1000,Yes,248000.0
C24-15104,Volkswagen,Polo,Hyderabad,2017,8,100503,CNG,Manual,3.0,13.1,1498,Yes,194000.0
C24-15105,Volkswagen,Vento,Bengaluru,2012,13,154401,CNG,Automatic,1.0,10.9,1197,Yes,159000.0
C24-15106,Hyundai,Grand i10,Jaipur,2022,3,28623,Diesel,Automatic,1.0,18.4,1997,No,605000.0
C24-15107,Tata,Harrier,Pune,2023,2,34307,Petrol,Manual,2.0,18.9,1197,Yes,593000.0
C24-15108,Hyundai,Creta,Mumbai,2018,7,85338,Petrol,Manual,1.0,17.6,1197,Yes,253000.0
C24-15109,Hyundai,Creta,Mumbai,2021,4,47265,Petrol,Manual,2.0,21.5,2000,Yes,467000.0
C24-15110,Tata,Tiago,Delhi NCR,2016,9,115825,Diesel,Manual,3.0,16.1,1197,Yes,207000.0
C24-15111,Volkswagen,Vento,Ahmedabad,2017,8,96072,Petrol,Automatic,3.0,10.2,800,Yes,240000.0
C24-15112,Mahindra,XUV700,Bengaluru,2018,7,94256,Petrol,Automatic,1.0,22.7,1199,No,480000.0
C24-15113,Mahindra,XUV700,Chennai,2022,3,48453,Electric,Automatic,2.0,6.8,1199,Yes,1030000.0
C24-15114,Volkswagen,Vento,Bengaluru,2021,4,24327,Petrol,Manual,2.0,19.9,1498,Yes,545000.0
C24-15115,Ford,Figo,Jaipur,2016,9,107878,CNG,Manual,1.0,18.0,2000,Yes,190000.0
C24-15116,Honda,Jazz,Kolkata,2016,9,117087,CNG,Automatic,2.0,16.3,1197,No,197000.0
C24-15117,Renault,Triber,Delhi NCR,2020,5,57161,Petrol,Manual,3.0,21.6,2200,Yes,327000.0
C24-15118,Tata,Harrier,Hyderabad,2024,1,9701,CNG,Automatic,1.0,18.9,1199,Yes,864000.0
C24-15119,Maruti Suzuki,Alto,Delhi NCR,2016,9,106472,CNG,Automatic,1.0,21.6,1197,Yes,152000.0
C24-15120,Hyundai,Creta,Jaipur,2021,4,57635,Petrol,Manual,1.0,21.2,1199,Yes,461000.0
C24-15121,Renault,Triber,Hyderabad,2013,12,135878,Petrol,Automatic,2.0,24.3,1199,Yes,116000.0
C24-15122,Tata,Nexon,Pune,2019,6,67251,Diesel,Manual,2.0,14.7,1997,No,365000.0
C24-15123,Toyota,Fortuner,Chennai,2020,5,55231,Petrol,Automatic,1.0,17.8,1197,Yes,836000.0
C24-15124,Ford,EcoSport,Jaipur,2018,7,82762,Diesel,Automatic,1.0,13.4,1498,No,293000.0
C24-15125,Maruti Suzuki,Baleno,Kolkata,2018,7,83292,Petrol,Manual,2.0,18.2,1197,Yes,194000.0
C24-15126,Kia,Sonet,Mumbai,2014,11,140690,Petrol,Manual,1.0,,1997,Yes,238000.0
C24-15127,Hyundai,Creta,Chandigarh,2012,13,141146,CNG,Manual,1.0,19.2,1199,Yes,90000.0
C24-15128,Kia,Seltos,Delhi NCR,2013,12,153473,Diesel,Manual,1.0,,1000,Yes,220000.0
C24-15129,Kia,Seltos,Pune,2024,1,27161,Petrol,Manual,1.0,15.4,2000,Yes,1036000.0
C24-15130,Renault,Kwid,Jaipur,2024,1,604,Petrol,Manual,3.0,18.5,1498,No,575000.0
C24-15131,Maruti Suzuki,Swift,Hyderabad,2013,12,153250,Diesel,Manual,1.0,21.6,1997,Yes,109000.0
C24-15132,Hyundai,i20,Jaipur,2012,13,152314,Petrol,Manual,1.0,9.2,1199,No,102000.0
C24-15133,Ford,Figo,Hyderabad,2018,7,89384,CNG,Automatic,1.0,13.8,1199,No,242000.0
C24-15134,Renault,Kwid,Bengaluru,2018,7,76246,Diesel,Manual,2.0,23.5,1000,Yes,285000.0
C24-15135,Honda,Jazz,Kolkata,2023,2,16774,Petrol,Automatic,2.0,19.6,1000,Yes,801000.0
C24-15136,Volkswagen,Polo,Jaipur,2015,10,120016,Petrol,Automatic,2.0,20.6,1000,Yes,187000.0
C24-15137,Maruti Suzuki,WagonR,Ahmedabad,2021,4,54842,CNG,Manual,1.0,18.8,1000,Yes,334000.0
C24-15138,Kia,Carens,Hyderabad,2021,4,38530,Petrol,Automatic,1.0,16.2,1000,Yes,839000.0
C24-15139,Ford,Figo,Chennai,2014,11,141515,Petrol,Manual,2.0,12.8,1197,No,129000.0
C24-15140,Honda,WR-V,Mumbai,2017,8,94369,Petrol,Automatic,1.0,16.3,1000,Yes,361000.0
C24-15141,Tata,Altroz,Ahmedabad,2024,1,15975,Diesel,Manual,2.0,12.8,2000,Yes,708000.0
C24-15142,Ford,Figo,Bengaluru,2018,7,75356,CNG,Automatic,2.0,20.6,1199,Yes,315000.0
C24-15143,Ford,Figo,Mumbai,2017,8,96081,Diesel,Manual,1.0,16.4,2200,Yes,279000.0
C24-15144,Volkswagen,Vento,Chennai,2022,3,32035,Diesel,Manual,3.0,17.1,1199,Yes,520000.0
C24-15145,Maruti Suzuki,Dzire,Jaipur,2016,9,96747,Petrol,Automatic,2.0,20.2,2200,Yes,158000.0
C24-15146,Hyundai,Venue,Chandigarh,2015,10,122900,Petrol,Automatic,1.0,17.9,1197,No,174000.0
C24-15147,Kia,Carens,Ahmedabad,2013,12,144071,Petrol,Automatic,1.0,13.0,1199,Yes,210000.0
C24-15148,Tata,Nexon,Ahmedabad,2014,11,135512,Diesel,Automatic,1.0,19.4,2000,No,164000.0
C24-15149,Honda,City,Chennai,2014,11,130944,Petrol,Manual,1.0,15.0,1000,Yes,174000.0
C24-15150,Hyundai,Verna,Chennai,2013,12,121876,Petrol,Manual,1.0,19.8,1997,No,133000.0
C24-15151,Toyota,Fortuner,Mumbai,2014,11,135170,Petrol,Manual,1.0,13.6,1997,No,234000.0
C24-15152,Tata,Nexon,Chandigarh,2016,9,112425,Diesel,Manual,2.0,21.4,1199,Yes,159000.0
C24-15153,Hyundai,Creta,Kolkata,2018,7,77086,Diesel,Manual,4.0,17.8,1197,Yes,211000.0
C24-15154,Maruti Suzuki,Dzire,Jaipur,2022,3,30267,Petrol,Manual,1.0,12.8,800,Yes,400000.0
C24-15155,Kia,Seltos,Chennai,2021,4,65593,Diesel,Manual,2.0,21.3,1197,Yes,590000.0
C24-15156,Hyundai,Verna,Pune,2017,8,95950,Petrol,Automatic,2.0,27.1,1997,No,219000.0
C24-15157,Volkswagen,Polo,Delhi NCR,2018,7,87637,Diesel,Manual,1.0,18.7,800,No,288000.0
C24-15158,Honda,Amaze,Delhi NCR,2024,1,21323,Petrol,Manual,2.0,14.6,1199,Yes,892000.0
C24-15159,Volkswagen,Vento,Bengaluru,2018,7,77849,Diesel,Automatic,1.0,23.3,1199,No,422000.0
C24-15160,Hyundai,Creta,Ahmedabad,2012,13,146665,Petrol,Automatic,3.0,11.5,1000,Yes,94000.0
C24-15161,Volkswagen,Vento,Chandigarh,2013,12,144054,Petrol,Automatic,3.0,16.8,800,No,133000.0
C24-15162,Honda,City,Ahmedabad,2023,2,29960,Diesel,Manual,1.0,17.4,1498,Yes,786000.0
C24-15163,Hyundai,Verna,Kolkata,2019,6,69520,Diesel,Manual,2.0,13.3,1199,Yes,333000.0
C24-15164,Honda,Jazz,Mumbai,2020,5,66421,Petrol,Manual,1.0,17.8,1498,Yes,466000.0
C24-15165,Kia,Carens,Pune,2020,5,48723,Petrol,Automatic,1.0,16.5,1997,Yes,593000.0
C24-15166,Tata,Tiago,Kolkata,2016,9,104040,Petrol,Manual,2.0,22.6,1197,No,181000.0
C24-15167,Mahindra,Bolero,Hyderabad,2014,11,135660,Petrol,Manual,1.0,18.9,2000,Yes,226000.0
C24-15168,Toyota,Fortuner,Jaipur,2016,9,122421,Diesel,Manual,1.0,19.1,1199,Yes,262000.0
C24-15169,Maruti Suzuki,WagonR,Chennai,2022,3,31687,CNG,Manual,1.0,18.4,1498,No,398000.0
C24-15170,Maruti Suzuki,Dzire,Delhi NCR,2016,9,105824,Diesel,Automatic,1.0,11.4,1199,Yes,172000.0
C24-15171,Kia,Carens,Kolkata,2014,11,138388,Petrol,Manual,1.0,24.2,1997,Yes,197000.0
C24-15172,Hyundai,Verna,Pune,2020,5,59994,Petrol,Manual,2.0,14.7,1197,Yes,340000.0
C24-15173,Kia,Carens,Ahmedabad,2021,4,47654,Petrol,Automatic,1.0,14.7,1197,Yes,647000.0
C24-15174,Toyota,Fortuner,Chennai,2020,5,60939,Diesel,Manual,2.0,13.0,1000,Yes,605000.0
C24-15175,Toyota,Urban Cruiser,Chandigarh,2017,8,114315,Diesel,Automatic,1.0,17.1,1000,Yes,499000.0
C24-15176,Hyundai,Creta,Mumbai,2015,10,117400,Petrol,Manual,1.0,17.1,1197,Yes,191000.0
C24-15177,Tata,Tiago,Delhi NCR,2021,4,45225,Petrol,Manual,1.0,16.3,1000,Yes,483000.0
C24-15178,Volkswagen,Polo,Delhi NCR,2019,6,76041,CNG,Manual,1.0,16.7,1000,No,301000.0
C24-15179,Kia,Seltos,Chandigarh,2020,5,49348,Petrol,Automatic,3.0,22.1,1197,No,594000.0
C24-15180,Hyundai,i20,Delhi NCR,2015,10,123625,CNG,Manual,1.0,15.3,1997,Yes,165000.0
C24-15181,Renault,Kwid,Bengaluru,2022,3,38399,Petrol,Manual,1.0,14.1,2200,Yes,552000.0
